,squareMeters,numberOfRooms,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price,category,PoolAndYard
1164,43891,thirty-six,23,22745,8,9,2005,False,False,6242,2733,634,True,8,4394008.5,Basic,has pool and no yard
1165,43621,twenty-eight,62,97969,2,9,2010,True,True,9613,2783,902,False,8,4364041.0,Basic,no pool and no yard
1166,93924,seventy-seven,38,15847,7,3,1992,True,True,6396,4939,588,True,5,9396009.2,Basic,no pool and no yard
1167,70589,seventy-eight,7,15297,4,5,2009,True,True,4554,1871,739,True,4,7065959.9,Luxury,has pool and has yard
1168,15729,thirty-six,94,442,10,2,1998,True,False,3260,8170,480,True,0,1575961.8,Basic,no pool and no yard
1169,36849,twenty-five,52,50223,2,4,1998,True,False,1892,3709,678,True,1,3689400.8,Basic,has pool and no yard
1170,68365,ninety-eight,82,80261,1,5,2001,True,False,8576,5657,663,True,3,6841624.1,Basic,no pool and no yard
1171,52478,twenty,22,91632,8,6,1992,True,False,9916,2688,428,False,9,5252648.2,Basic,has pool and no yard
1172,67012,thirty-two,76,14937,1,9,2004,True,True,6796,7766,248,True,9,6707398.4,Basic,no pool and no yard
1173,61335,sixty-one,13,28259,7,4,2018,True,False,2805,1332,104,False,7,6137391.8,Basic,has pool and no yard
1174,3535,one,16,30010,4,8,1995,False,True,2341,9095,962,True,10,358689.5,Basic,has pool and no yard
1175,79620,sixty,63,65740,1,4,2019,True,False,7652,820,150,True,2,7965223.9,Basic,no pool and no yard
1176,53596,eighty-seven,97,8149,5,4,2020,False,True,7636,6007,847,False,5,5369695.0,Basic,has pool and has yard
1177,74621,one hundred,17,39637,10,3,2003,True,True,2857,3338,313,False,9,7468927.3,Basic,no pool and has yard
1178,21749,forty-four,49,4339,3,10,2011,True,False,5405,8372,502,True,10,2181457.1,Luxury,has pool and has yard
1179,60899,seventy-nine,64,89739,6,7,2004,False,False,3350,4101,735,True,1,6099761.4,Basic,has pool and has yard
1180,7957,seventy,66,64892,3,5,2001,True,False,314,3994,143,False,9,805480.1,Basic,no pool and has yard
1181,35941,eighty-three,97,90658,3,8,2001,True,False,3845,8588,191,True,9,3596784.1,Basic,no pool and no yard
1182,97772,thirty-five,27,28602,3,2,1993,True,True,7671,5092,594,True,7,9781828.3,Luxury,has pool and has yard
1183,66508,seventy-five,100,56524,10,3,1990,True,True,5510,8014,545,True,1,6652899.0,Basic,no pool and no yard
1184,30862,thirty-two,12,99355,2,2,2001,True,False,3856,7716,233,True,3,3091919.1,Luxury,has pool and has yard
1185,25872,eighteen,28,15628,8,9,1991,True,False,1995,7637,992,False,3,2589819.1,Basic,no pool and no yard
1186,81653,sixty-seven,77,29697,2,1,2007,True,True,827,583,685,False,6,8173862.7,Basic,no pool and has yard
1187,3261,six,32,45457,1,9,2010,True,True,3937,4002,969,False,4,330590.0,Basic,has pool and no yard
1188,86301,fifty-seven,13,96945,1,1,2006,False,False,7729,4910,125,True,1,8634295.6,Basic,has pool and no yard
1189,31810,eighty-one,20,48530,6,4,1994,False,False,1413,5512,137,False,5,3183159.4,Basic,no pool and no yard
1190,49386,ninety-six,76,27027,10,2,1990,True,True,3940,4447,376,True,0,4943038.0,Basic,has pool and no yard
1191,82353,eighty-four,98,77619,3,9,2011,True,False,9983,1020,612,True,3,8238845.1,Basic,no pool and has yard
1192,25998,fifty-seven,99,20234,1,6,2001,True,False,6471,8312,196,False,5,2618078.1,Luxury,has pool and has yard
1193,43120,four,58,60947,10,5,1990,True,False,3887,775,854,True,7,4322504.0,Luxury,has pool and has yard
1194,82202,one hundred,59,47682,8,2,2014,True,True,3857,2418,326,False,7,8227582.4,Basic,has pool and no yard
1195,51966,eighty-six,27,70351,1,10,1994,True,False,132,6999,946,True,2,5202574.4,Luxury,has pool and has yard
1196,74988,sixty-two,66,21121,9,7,2012,False,False,7677,4826,714,True,7,7513503.2,Basic,has pool and has yard
1197,35412,twenty-seven,70,95056,7,8,1994,False,False,4160,1182,455,False,4,3555286.4,Basic,has pool and has yard
1198,18179,fourteen,49,50124,3,2,2004,False,False,3796,8112,905,True,7,1822705.4,Basic,has pool and has yard
1199,35375,twenty-three,93,88073,1,3,2006,False,False,9591,5451,383,True,9,3547670.6,Basic,has pool and no yard
1200,75731,thirteen,98,31310,9,5,2017,False,False,9189,6072,384,False,0,7581003.7,Basic,no pool and no yard
1201,40227,thirty-six,46,67337,1,1,1997,True,True,1146,1299,668,True,8,4030969.7,Luxury,has pool and has yard
1202,93046,seventy,88,62940,3,7,2000,True,True,9528,6019,614,True,6,9312840.0,Basic,has pool and no yard
1203,16979,sixty-seven,84,81031,1,5,2012,False,False,4773,638,303,False,0,1706608.2,Basic,no pool and has yard
1204,45273,fifty-four,27,97875,8,10,2007,False,False,139,1024,992,False,1,4535019.7,Basic,has pool and no yard
1205,62247,one hundred,68,42837,6,4,2010,True,False,3823,9718,907,True,7,6231793.0,Basic,no pool and no yard
1206,44913,thirty,39,33937,9,9,2015,False,False,6521,3690,652,True,10,4493550.5,Basic,no pool and no yard
1207,60745,ninety-seven,85,81543,9,6,2015,True,True,5075,5017,936,True,1,6084063.5,Basic,has pool and no yard
1208,93571,forty-seven,38,65586,1,9,2018,True,True,5674,7518,995,False,7,9361586.8,Basic,no pool and has yard
1209,15186,fifty-four,73,68059,2,8,2001,True,False,3742,7340,763,True,2,1523188.1,Basic,no pool and no yard
1210,32024,ninety-one,13,92108,6,10,2019,False,False,4896,3191,920,True,10,3207302.9,Basic,has pool and no yard
1211,30579,seventy-three,98,40829,7,4,2002,True,False,5664,7043,268,True,1,3064236.2,Basic,no pool and no yard
1212,83117,forty-eight,1,50761,6,6,1993,True,True,7867,1113,382,True,1,8314925.3,Basic,no pool and has yard
1213,75189,fifty-five,53,10068,6,4,2005,True,False,9457,9295,465,True,4,7523363.5,Basic,no pool and no yard
1214,6121,seventy,31,8342,5,1,2004,True,False,8341,1716,560,False,10,618710.4,Basic,no pool and has yard
1215,47554,eighty-six,53,76284,9,4,2020,True,False,8783,2595,688,True,3,4765507.0,Luxury,has pool and has yard
1216,38525,eighty-seven,18,585,3,3,2018,False,True,161,3448,599,True,6,3861258.8,Basic,has pool and has yard
1217,76623,twenty-seven,9,64868,10,9,2001,False,False,1831,5961,410,True,9,7663621.1,Basic,no pool and no yard
1218,56430,eighty-six,95,66145,10,8,2013,True,False,4525,2402,795,True,5,5651930.3,Basic,has pool and no yard
1219,89237,nine,99,61909,3,5,2004,False,False,1129,8433,299,True,8,8935828.4,Basic,no pool and has yard
1220,42495,forty-nine,11,96128,2,3,2008,False,False,6667,3805,548,True,5,4254092.8,Basic,has pool and no yard
1221,2930,sixty-one,52,29549,9,4,2002,True,True,1757,6440,549,True,0,298074.2,Basic,no pool and has yard
1222,34336,ninety-two,55,8540,3,4,2013,True,False,1604,5110,630,False,5,3442471.3,Luxury,has pool and has yard
1223,39222,fifty-five,25,10874,8,3,1991,True,False,4245,1694,381,True,6,3929495.1,Basic,no pool and has yard
1224,36428,twenty-four,9,17210,5,2,2015,True,True,3344,868,255,False,9,3646080.5,Basic,has pool and no yard
1225,9852,eighty-five,25,94771,9,10,1990,True,True,6620,4784,141,True,1,992182.0,Basic,no pool and has yard
1226,27197,forty-three,91,79478,1,1,2021,True,True,9484,3186,740,False,7,2727914.1,Luxury,has pool and has yard
1227,30176,thirty-six,84,40392,9,8,2011,True,False,8940,5983,754,True,8,3024957.1,Basic,has pool and no yard
1228,40057,fifty-six,32,74405,10,9,2020,False,True,2609,9544,877,False,2,4007722.0,Basic,no pool and no yard
1229,54379,eighty-two,10,59671,10,9,2012,False,False,8445,4687,466,False,1,5447444.2,Basic,has pool and has yard
1230,35131,twenty,12,598,6,2,2001,True,False,4415,8261,914,True,4,3515398.1,Basic,has pool and no yard
1231,30872,fifty-four,19,59528,3,6,1992,True,False,5917,9099,370,True,9,3088148.2,Basic,no pool and no yard
1232,94569,eighteen,6,84696,3,4,2000,True,True,848,4557,939,False,2,9464117.0,Luxury,has pool and has yard
1233,35714,eighty-four,52,7831,7,9,1993,False,True,8094,7354,240,True,3,3578983.3,Basic,no pool and has yard
1234,63182,twenty-one,91,37179,7,5,1990,False,True,4465,6612,469,False,9,6326321.0,Basic,has pool and no yard
1235,35122,forty-five,76,85058,4,1,1993,True,True,9919,1326,390,True,1,3519372.3,Basic,has pool and no yard
1236,49171,two,78,900,8,5,2004,False,False,5815,8787,515,False,2,4931736.4,Basic,has pool and has yard
1237,83780,fifty-six,6,13031,3,10,2020,True,True,4012,4622,656,True,1,8382464.0,Basic,no pool and has yard
1238,87781,seventy-two,44,74153,2,9,2011,True,True,3052,7070,933,True,10,8789651.1,Luxury,has pool and has yard
1239,93437,forty,36,34307,3,7,2009,True,True,3370,6778,850,False,6,9350312.9,Basic,no pool and has yard
1240,51477,fourteen,26,42991,5,9,2021,False,True,480,5076,271,True,4,5152795.1,Basic,has pool and has yard
1241,33028,sixty-two,4,28557,6,2,2016,False,False,6303,6778,211,False,6,3307652.6,Basic,has pool and no yard
1242,78173,sixty-seven,68,39114,2,3,1996,False,False,3923,6401,791,False,7,7819707.6,Basic,no pool and no yard
1243,85424,eighteen,26,67302,6,2,2005,True,False,6111,771,500,True,10,8548350.5,Luxury,has pool and has yard
1244,41303,forty-three,29,33769,2,2,2021,False,False,2712,8350,625,False,3,4132922.1,Basic,no pool and no yard
1245,96859,nineteen,84,42707,4,3,2020,True,False,8672,5443,740,False,8,9697543.0,Basic,has pool and no yard
1246,43455,thirty-seven,49,99898,6,10,2010,False,False,5289,3309,293,False,0,4353454.0,Basic,has pool and no yard
1247,66050,eighty-five,81,8500,8,3,2018,True,False,7047,903,433,True,8,6616556.8,Basic,no pool and has yard
1248,56659,forty-three,85,69541,6,8,2012,False,False,3855,4460,554,True,3,5671005.2,Basic,has pool and no yard
1249,58597,ninety-nine,4,17260,10,7,2021,True,False,2792,7243,146,True,0,5867655.1,Luxury,has pool and has yard
1250,78552,sixty-seven,32,44435,8,8,2008,False,False,8338,4376,747,False,7,7861906.8,Basic,has pool and has yard
1251,36565,five,19,41430,1,9,2007,False,False,4363,5960,523,True,10,3658403.7,Basic,no pool and no yard
1252,97843,forty,76,73758,2,6,2012,True,False,2334,2845,780,False,0,9790045.2,Basic,no pool and no yard
1253,49777,twenty-three,64,77840,7,8,1990,False,True,1399,1431,880,True,9,4984030.0,Basic,no pool and has yard
1254,94847,thirty-one,6,31217,7,3,2001,False,True,9311,1533,426,False,8,9493047.1,Basic,has pool and has yard
1255,5886,eighty-seven,22,4949,2,10,1991,True,False,3244,1256,871,False,7,594670.1,Luxury,has pool and has yard
1256,85083,seventy,33,15966,6,10,1994,True,True,1697,6032,573,True,3,8511641.4,Basic,no pool and no yard
1257,60153,sixty-eight,49,28764,6,6,1994,True,False,1658,1360,519,True,6,6021519.4,Basic,has pool and no yard
1258,13553,sixty-six,65,48244,7,6,2017,True,True,5143,6871,437,False,4,1360671.7,Basic,no pool and no yard
1259,90797,ninety-eight,35,41571,6,1,1998,False,True,1112,8300,806,True,2,9082814.8,Basic,no pool and no yard
1260,66814,thirty-nine,57,35784,5,10,2018,False,True,95,8714,351,False,1,6684800.8,Basic,no pool and has yard
1261,87182,thirty-eight,11,16174,4,3,2007,True,False,5422,447,204,False,1,8723444.7,Luxury,has pool and has yard
1262,85184,thirty-eight,12,24845,2,2,2008,True,True,6650,2003,415,True,0,8522151.8,Basic,no pool and has yard
1263,22216,fifty,21,19128,10,10,2006,False,False,7509,1547,963,True,0,2227097.6,Basic,no pool and has yard
1264,20967,thirty-three,66,42201,1,2,2016,True,False,8214,4091,118,True,4,2103788.6,Luxury,has pool and has yard
1265,52948,ninety-one,10,3750,8,9,1994,True,False,190,1341,114,True,6,5301685.4,Luxury,has pool and has yard
1266,69328,three,64,35251,10,9,1997,True,False,3320,1959,499,False,7,6939925.7,Basic,no pool and has yard
1267,8759,sixty,28,13131,10,8,2003,True,False,2356,1865,651,True,0,879516.3,Basic,no pool and no yard
1268,83475,twenty-nine,21,83086,7,6,2003,True,True,8529,9206,713,False,8,8354822.3,Luxury,has pool and has yard
1269,68213,fifteen,46,42558,1,7,2018,True,True,5504,5791,689,False,8,6824757.8,Basic,no pool and no yard
1270,37041,ninety-five,42,7104,5,1,1990,True,True,5601,4694,108,False,3,3712504.0,Luxury,has pool and has yard
1271,45199,forty-two,35,64468,10,9,2017,False,False,6758,9915,363,True,2,4525009.7,Basic,has pool and has yard
1272,64514,eighty-five,7,88305,7,3,2018,True,False,4548,2833,446,False,8,6458929.8,Luxury,has pool and has yard
1273,55484,seventy-eight,28,93481,8,10,1996,True,True,3639,1147,377,False,7,5555288.6,Basic,has pool and no yard
1274,74310,four,30,73922,4,4,2004,False,False,8773,7979,200,True,7,7436951.4,Basic,no pool and has yard
1275,75985,five,68,90127,3,10,1994,False,False,6106,8760,884,True,0,7606736.4,Basic,has pool and no yard
1276,90110,sixty-four,52,81395,3,5,1998,True,False,8600,8061,384,False,0,9019491.8,Basic,no pool and has yard
1277,77231,ninety-six,86,92011,8,4,2008,False,False,7020,8012,185,True,7,7736121.8,Basic,has pool and has yard
1278,33135,twenty-nine,77,6740,9,3,2014,True,True,5397,1850,745,True,6,3319402.4,Basic,no pool and no yard
1279,25662,thirty,28,88555,10,6,1992,False,False,5062,5065,857,True,8,2572373.2,Basic,no pool and has yard
1280,3479,fifteen,21,10072,9,6,2016,True,False,6261,5616,484,True,2,349192.6,Basic,no pool and no yard
1281,91004,thirty-six,11,58047,2,1,2009,True,True,1334,6811,460,False,5,9102980.9,Basic,no pool and has yard
1282,41387,three,37,57749,1,2,2008,False,False,5738,9368,760,True,4,4141466.8,Basic,no pool and no yard
1283,82616,seventy-six,31,98786,6,7,2003,False,False,7653,473,961,False,8,8262441.3,Basic,no pool and no yard
1284,40647,eighty-four,96,86548,3,3,2007,False,True,8371,4417,372,True,0,4077290.7,Basic,has pool and has yard
1285,9410,twenty-six,99,38185,7,7,1994,True,False,7053,1109,827,True,3,953870.4,Basic,no pool and has yard
1286,81166,eighty,33,42252,8,1,2017,True,False,3061,1001,502,False,7,8119282.7,Basic,no pool and no yard
1287,21459,fourteen,85,8301,1,6,2005,True,True,5520,7062,100,True,4,2156838.5,Basic,has pool and no yard
1288,94674,fifty-two,78,48483,5,5,1991,True,True,8822,1723,590,False,4,9477047.1,Luxury,has pool and has yard
1289,76405,seven,71,87103,9,4,2009,False,True,2611,7224,255,False,2,7654143.9,Basic,has pool and has yard
1290,59302,eighty-five,31,10324,4,5,2007,True,False,4968,6928,826,True,7,5940173.7,Luxury,has pool and has yard
1291,5017,six,10,36901,6,10,2005,True,False,7797,5959,880,True,10,505976.5,Basic,no pool and has yard
1292,45737,eighty-six,37,74646,9,5,2011,True,False,7396,5189,134,True,0,4580439.1,Luxury,has pool and has yard
1293,77021,twenty-four,27,77572,4,4,1990,True,True,5405,1551,131,True,4,7708657.0,Luxury,has pool and has yard
1294,37563,eleven,73,14020,6,8,1994,False,True,7193,7267,522,False,3,3758386.4,Basic,no pool and no yard
1295,32561,twelve,69,61925,8,10,2016,True,True,5445,2205,206,True,1,3259171.6,Basic,no pool and no yard
1296,97802,fifty,68,43368,7,2,2021,True,True,8877,9937,189,True,8,9787101.1,Basic,no pool and has yard
1297,40792,thirty-seven,65,65532,7,9,2018,True,False,7593,9766,680,False,5,4083461.8,Basic,no pool and no yard
1298,96309,one,25,82647,2,6,2011,True,True,6790,7408,164,True,0,9638086.1,Luxury,has pool and has yard
1299,34131,four,19,3470,7,10,1991,False,True,3503,3385,122,True,10,3418759.1,Basic,no pool and has yard
1300,7427,eighty-two,25,99585,4,1,2011,True,False,637,8932,878,True,7,743576.1,Basic,no pool and no yard
1301,93132,ninety-three,35,12062,10,9,1998,False,True,2064,2720,315,True,5,9320824.8,Basic,has pool and has yard
1302,792,four,68,14057,4,4,2016,True,True,9670,4645,904,True,8,86613.6,Basic,has pool and no yard
1303,87446,forty-six,5,8242,4,9,2006,True,False,777,2279,217,True,3,8745320.6,Basic,no pool and no yard
1304,12664,forty-nine,27,24533,6,3,1997,False,False,5096,8834,332,False,10,1276391.7,Basic,has pool and has yard
1305,52101,forty-four,96,17601,2,4,1991,False,True,4434,4873,829,True,4,5223673.1,Basic,has pool and has yard
1306,65052,twenty-four,25,11880,9,7,1992,True,False,6382,8045,976,True,5,6507074.2,Basic,no pool and no yard
1307,96526,twenty-nine,97,98433,10,2,1992,True,False,5207,8208,553,False,10,9657476.2,Basic,no pool and no yard
1308,42943,twenty-seven,82,97069,8,5,1994,False,True,1203,4839,294,True,5,4303486.4,Basic,has pool and has yard
1309,51518,thirty-nine,67,43714,3,2,1999,True,True,9542,5547,124,True,7,5160065.9,Basic,has pool and no yard
1310,28311,eighty-eight,25,17649,2,6,2002,True,False,7463,88,157,False,7,2833875.2,Basic,no pool and no yard
1311,40081,forty-eight,21,98496,6,6,2012,True,False,1731,7398,359,True,10,4009410.2,Basic,no pool and no yard
1312,53020,sixty-four,79,84702,7,6,1996,True,False,5586,4626,637,False,5,5309888.6,Basic,has pool and no yard
1313,5740,forty-nine,66,93489,3,8,2001,True,False,5294,9984,276,False,5,578196.1,Basic,has pool and no yard
1314,91472,twelve,30,7452,3,2,2002,False,True,2505,2457,123,True,5,9154295.2,Basic,no pool and has yard
1315,42820,ninety-four,58,62097,3,10,2002,False,False,5629,1745,885,False,2,4284262.2,Basic,no pool and has yard
1316,56105,forty-four,26,3345,8,8,2013,False,True,6193,7848,425,True,3,5615435.3,Basic,no pool and has yard
1317,52370,forty-seven,68,24836,5,5,2002,True,True,4829,1900,293,False,6,5249769.2,Luxury,has pool and has yard
1318,16998,one,90,52302,3,4,2013,False,True,8630,7821,569,False,0,1711614.3,Basic,has pool and has yard
1319,37394,eighty-five,50,5633,6,8,2013,False,True,5502,6562,369,False,4,3747668.3,Basic,has pool and no yard
1320,39092,fifteen,39,69520,9,10,2008,False,False,4754,7924,728,True,0,3912190.8,Basic,no pool and no yard
1321,82310,sixty-nine,21,98749,9,6,2006,False,True,1244,2957,527,False,2,8235493.6,Basic,no pool and has yard
1322,79576,seventy-eight,24,91759,2,6,2011,False,False,3003,5956,895,False,7,7958981.1,Basic,no pool and no yard
1323,73717,seventy-two,39,93032,3,9,2017,True,True,2569,3531,449,False,9,7380635.7,Luxury,has pool and has yard
1324,33851,nineteen,72,87130,4,4,2013,True,False,1297,3077,944,False,5,3390907.3,Basic,no pool and has yard
1325,22878,ninety-nine,50,40700,2,2,2014,True,True,7075,804,885,False,3,2293660.4,Basic,has pool and no yard
1326,30352,sixteen,32,52631,1,8,1998,False,True,887,8816,230,True,0,3040502.8,Basic,has pool and no yard
1327,75549,sixteen,69,49489,10,5,2013,True,True,72,6676,708,True,5,7561347.3,Basic,no pool and has yard
1328,95568,eighty-three,73,11191,5,10,2013,True,True,5347,3481,819,True,0,9566990.3,Basic,no pool and has yard
1329,15180,forty-four,6,50715,6,6,2003,False,True,1867,5261,614,True,3,1518916.3,Basic,no pool and no yard
1330,57582,seventy-six,55,33073,8,1,2014,True,False,7345,7193,385,False,2,5762906.4,Basic,no pool and no yard
1331,25112,forty,99,56755,8,5,1994,False,False,750,1894,303,False,2,2518927.4,Basic,no pool and no yard
1332,12558,thirty-six,40,5495,1,1,2014,True,False,2566,9300,214,True,5,1267518.4,Luxury,has pool and has yard
1333,43262,ninety-eight,86,85312,4,4,2016,False,True,310,30,677,True,6,4338500.6,Basic,has pool and has yard
1334,15334,sixteen,43,96896,8,5,1996,False,True,8275,521,266,True,2,1535869.6,Basic,no pool and has yard
